order_id,customer_id,customer_name,customer_email,product_id,product_name,category,brand,price,quantity,total_amount,discount_percent,order_date,shipping_address,city,state,country,payment_method,order_status,customer_age
ORD-1649,CUST-0230,David Perez,david.perez@email.com,PROD-9005,iPad Air,Electronics,Apple,179.68,5,898.4,25.0,2024-02-09,4764 Second Ave,Fort Worth,TX,UK,Bank Transfer,Completed,43
ORD-1710,CUST-0047,Anthony White,anthony.white@email.com,PROD-7659,Web Development,Books,O'Reilly,25.47,4,101.88,5.0,2024-01-03,,Dallas,TX,USA,Bank Transfer,Cancelled,56
ORD-1973,CUST-0010,Paul Moore,paul.moore@email.com,PROD-4629,Dumbbell Set,Sports,Wilson,20.15,5,100.75,5.0,2025-04-03,8961 Second Ave,Los Angeles,CA,UK,PayPal,Processing,48
ORD-1628,CUST-0300,Michelle Davis,michelle.davis@email.com,PROD-8994,Lipstick,Beauty,L'Oreal,87.62,5,438.1,20.0,2025-04-05,9772 Elm St,Fort Worth,TX,USA,Credit Card,Processing,
ORD-1633,CUST-0102,Michael Williams,michael.williams@email.com,PROD-6574,Perfume,Beauty,MAC,83.66,4,334.64,,2024-06-20,1446 Park Rd,Houston,TX,UK,PayPal,Cancelled,33
ORD-2191,CUST-0062,David Clark,david.clark@email.com,PROD-8940,Board Game,Toys,Mattel,94.05,1,94.05,20.0,2023-12-27,6137 First St,Columbus,OH,Australia,Debit Card,Pending,30
ORD-2126,CUST-0094,John Jackson,john.jackson@email.com,PROD-4095,Face Cream,Beauty,L'Oreal,40.37,2,80.74,10.0,2023-10-11,1256 Second Ave,San Antonio,TX,UK,Apple Pay,Processing,56
ORD-1796,CUST-0056,Brenda Jones,brenda.jones@email.com,PROD-4059,Perfume,Beauty,Neutrogena,18.68,2,37.36,15.0,2025-01-15,3268 Park Rd,Seattle,WA,Canada,Apple Pay,Cancelled,52
ORD-1646,CUST-0156,Christopher Miller,christopher.miller@email.com,PROD-9585,Running Shoes,Sports,Spalding,257.78,5,1288.9,25.0,2023-07-07,3142 Oak Ave,San Antonio,TX,USA,Bank Transfer,Completed,49
ORD-2013,CUST-0290,Sarah Jackson,,PROD-8163,Business Strategy,Books,No Starch Press,31.05,1,31.05,25.0,2024-11-14,2194 Oak Ave,San Antonio,TX,Australia,Bank Transfer,Shipped,35
ORD-1557,CUST-0267,Angela Brown,angela.brown@email.com,PROD-9114,Coffee Maker,Home & Garden,IKEA,106.09,5,530.45,25.0,2024-12-03,,Columbus,OH,Australia,Credit Card,Cancelled,64
ORD-1682,CUST-0085,Christopher Miller,christopher.miller@email.com,PROD-5353,iPad Air,Electronics,HP,1134.71,5,5673.55,5.0,2025-02-03,4365 First St,Dallas,TX,UK,Credit Card,Pending,46
ORD-1578,CUST-0006,Michelle Lee,michelle.lee@email.com,PROD-5238,Kitchen Knife Set,Home & Garden,IKEA,377.48,1,377.48,15.0,2024-10-18,8865 Park Rd,Jacksonville,FL,Australia,Credit Card,Shipped,52
ORD-1525,CUST-0065,Melissa Thompson,melissa.thompson@email.com,PROD-7025,T-Shirt,Clothing,H&M,80.08,3,240.24,0.0,2024-01-21,3821 First St,San Diego,CA,USA,Apple Pay,Processing,
ORD-2060,CUST-0139,Michael Garcia,michael.garcia@email.com,PROD-7436,Dell Laptop,Electronics,Asus,660.46,5,3302.3,5.0,2023-07-19,8233 First St,Houston,TX,Canada,PayPal,Completed,37
ORD-1541,CUST-0245,Donald Jones,donald.jones@email.com,PROD-1128,Sunscreen,Beauty,Neutrogena,92.28,3,276.84,15.0,2024-06-14,9735 Park Rd,Austin,TX,Australia,Credit Card,Shipped,39
ORD-1749,CUST-0150,Amanda Jones,amanda.jones@email.com,PROD-5081,Tennis Racket,Sports,Under Armour,192.59,1,192.59,10.0,2025-03-16,6744 Second Ave,San Francisco,CA,USA,PayPal,Pending,54
ORD-2129,CUST-0245,John Robinson,john.robinson@email.com,PROD-4901,Samsung Galaxy S23,Electronics,Logitech,787.98,1,787.98,10.0,2023-11-12,4813 Main St,Indianapolis,IN,UK,Credit Card,Cancelled,37
ORD-1485,CUST-0123,Mark Lewis,mark.lewis@email.com,PROD-7195,Dress,Clothing,Gap,157.52,1,157.52,5.0,2025-02-23,1917 First St,New York,NY,Germany,Apple Pay,Completed,36
ORD-1096,CUST-0185,Donald Davis,donald.davis@email.com,PROD-9234,Dell Laptop,Electronics,Dell,1850.06,3,5550.18,25.0,2024-03-20,2288 First St,Jacksonville,FL,Germany,PayPal,Cancelled,56
ORD-2021,CUST-0201,David Johnson,david.johnson@email.com,PROD-6321,Running Shoes,Sports,Spalding,273.35,4,1093.4,10.0,2025-03-05,3741 Park Rd,San Antonio,TX,Australia,Debit Card,Completed,
ORD-1564,CUST-0159,James Brown,james.brown@email.com,PROD-1550,Business Strategy,Books,O'Reilly,55.31,4,221.24,25.0,2025-05-13,9474 Main St,Dallas,TX,UK,Debit Card,Processing,49
ORD-1743,CUST-0213,Angela Clark,,PROD-2573,Web Development,Books,O'Reilly,51.63,5,258.15,20.0,2023-10-09,9137 Elm St,San Francisco,CA,Australia,Bank Transfer,Completed,20
ORD-1864,CUST-0204,Steven Miller,steven.miller@email.com,PROD-4140,Data Science Handbook,Books,Wiley,70.73,5,353.65,25.0,2023-11-12,306 Elm St,Chicago,IL,Australia,Apple Pay,Completed,22
ORD-1892,CUST-0182,Donald White,donald.white@email.com,PROD-2078,Python Programming,Books,Pearson,13.37,4,53.48,25.0,2025-02-17,299 Oak Ave,San Antonio,TX,UK,Apple Pay,Completed,
ORD-2039,CUST-0133,Andrew Sanchez,andrew.sanchez@email.com,PROD-4640,Action Figure,Toys,LEGO,62.01,3,186.03,10.0,2024-10-19,,Chicago,IL,Canada,Bank Transfer,Completed,56
ORD-1207,CUST-0244,Andrew Martin,andrew.martin@email.com,PROD-2527,Toy Car,Toys,Playmobil,53.4,2,106.8,20.0,2023-05-24,811 Elm St,Columbus,OH,Germany,Apple Pay,Cancelled,69
ORD-1393,CUST-0240,Melissa Wilson,melissa.wilson@email.com,PROD-3943,Bed Sheets,Home & Garden,Dyson,234.8,3,704.4,10.0,2023-08-15,1380 Park Rd,San Jose,CA,Germany,PayPal,Completed,41
ORD-1795,CUST-0152,Jessica Rodriguez,jessica.rodriguez@email.com,PROD-3308,Shampoo,Beauty,Neutrogena,130.71,3,392.13,0.0,2024-08-06,3974 First St,Dallas,TX,UK,PayPal,Pending,43
ORD-1871,CUST-0286,Brenda Sanchez,brenda.sanchez@email.com,PROD-2370,Perfume,Beauty,,124.13,2,248.26,0.0,2024-03-13,4840 Park Rd,Los Angeles,CA,Canada,PayPal,Completed,66
ORD-1398,CUST-0198,Jessica Miller,jessica.miller@email.com,PROD-7040,Sunscreen,Beauty,L'Oreal,81.63,2,163.26,15.0,2024-06-26,6955 First St,Philadelphia,PA,USA,Credit Card,Cancelled,73
ORD-1767,CUST-0252,Matthew Robinson,matthew.robinson@email.com,PROD-9216,Jeans,Clothing,Gap,130.01,1,130.01,15.0,2023-07-03,823 Second Ave,Indianapolis,IN,Australia,Credit Card,Completed,74
ORD-2119,CUST-0190,David Brown,david.brown@email.com,PROD-7225,Coffee Maker,Home & Garden,Dyson,30.73,4,122.92,,2024-07-26,599 First St,Phoenix,AZ,UK,Credit Card,Pending,58
ORD-2029,CUST-0064,Sarah Perez,sarah.perez@email.com,PROD-9704,Vacuum Cleaner,Home & Garden,West Elm,94.71,2,189.42,,2025-04-06,5627 Elm St,Columbus,OH,Canada,Apple Pay,Pending,73
ORD-1643,CUST-0173,Daniel Robinson,daniel.robinson@email.com,PROD-2073,Puzzle,Toys,Fisher-Price,40.45,3,121.35,,2024-10-06,,San Antonio,TX,Australia,Credit Card,Cancelled,60
ORD-1613,CUST-0185,Michelle Rodriguez,michelle.rodriguez@email.com,PROD-7882,Coffee Maker,Home & Garden,IKEA,215.15,1,215.15,10.0,2023-07-28,1483 Elm St,Columbus,OH,UK,Debit Card,Cancelled,
ORD-1961,CUST-0130,Kimberly Miller,kimberly.miller@email.com,PROD-9374,MacBook Pro,Electronics,HP,1838.22,5,9191.1,25.0,2023-09-14,7415 Oak Ave,Chicago,IL,Australia,Debit Card,Processing,57
ORD-1726,CUST-0154,Helen Ramirez,helen.ramirez@email.com,PROD-4588,Action Figure,Toys,Playmobil,89.27,2,178.54,5.0,2023-08-31,6651 First St,Seattle,WA,Germany,Apple Pay,Pending,33
ORD-1684,CUST-0112,Matthew Smith,matthew.smith@email.com,PROD-4381,Shorts,Clothing,Adidas,107.42,4,429.68,15.0,2024-06-26,9876 Park Rd,Philadelphia,PA,Australia,PayPal,Completed,74
ORD-1099,CUST-0002,Angela Miller,angela.miller@email.com,PROD-9867,Dell Laptop,Electronics,Dell,1988.54,1,1988.54,15.0,2023-06-24,2318 Elm St,San Jose,CA,Australia,Debit Card,Pending,42
ORD-1805,CUST-0176,Anna Lopez,anna.lopez@email.com,PROD-7457,Dress,Clothing,H&M,51.28,3,153.84,20.0,2024-03-19,2280 Elm St,Philadelphia,PA,Canada,Apple Pay,Processing,68
ORD-1407,CUST-0053,Donald Moore,donald.moore@email.com,PROD-2553,Toy Car,Toys,Hasbro,63.99,4,255.96,25.0,2023-10-06,5309 Elm St,Austin,TX,Canada,Debit Card,Completed,56
ORD-1503,CUST-0073,John Perez,john.perez@email.com,PROD-2262,Python Programming,Books,Pearson,21.95,1,21.95,15.0,2025-01-09,7842 Main St,New York,NY,Australia,Credit Card,Completed,36
ORD-2072,CUST-0294,James Davis,james.davis@email.com,PROD-7974,Sneakers,Clothing,H&M,136.92,2,273.84,5.0,2023-12-11,,Columbus,OH,USA,Apple Pay,Pending,23
ORD-2057,CUST-0154,Andrew Clark,andrew.clark@email.com,PROD-1567,MacBook Pro,Electronics,Dell,1190.32,2,2380.64,10.0,2023-12-06,2848 Oak Ave,San Diego,CA,Canada,Bank Transfer,Completed,
ORD-1930,CUST-0221,Andrew Martin,andrew.martin@email.com,PROD-9573,Basketball,Sports,Spalding,152.88,1,152.88,15.0,2024-09-29,3137 Oak Ave,San Diego,CA,USA,Debit Card,Cancelled,19
ORD-1780,CUST-0122,Michelle Robinson,michelle.robinson@email.com,PROD-2909,Coffee Maker,Home & Garden,West Elm,379.51,4,1518.04,0.0,2023-07-05,3428 Park Rd,San Antonio,TX,USA,Debit Card,Cancelled,23
ORD-1201,CUST-0149,David Anderson,david.anderson@email.com,PROD-4914,Dell Laptop,Electronics,Dell,1703.56,5,8517.8,20.0,2023-10-13,9370 Elm St,Charlotte,NC,Canada,PayPal,Cancelled,20
ORD-1135,CUST-0123,Michelle Gonzalez,michelle.gonzalez@email.com,PROD-1198,Dining Table,Home & Garden,IKEA,493.77,3,1481.31,,2024-12-25,2930 First St,Columbus,OH,UK,Credit Card,Completed,18
ORD-2052,CUST-0010,Brenda Miller,brenda.miller@email.com,PROD-1645,Dell Laptop,Electronics,Samsung,1781.94,1,1781.94,10.0,2025-01-09,7617 Oak Ave,San Antonio,TX,Canada,Bank Transfer,Pending,32
ORD-1048,CUST-0243,Donald Robinson,donald.robinson@email.com,PROD-3069,Vacuum Cleaner,Home & Garden,KitchenAid,263.59,5,1317.95,0.0,2024-08-15,351 Elm St,Houston,TX,Germany,PayPal,Cancelled,27
ORD-2018,CUST-0223,Sarah Lewis,sarah.lewis@email.com,PROD-2575,Action Figure,Toys,Fisher-Price,57.11,1,57.11,25.0,2025-01-30,5502 Second Ave,Seattle,WA,UK,PayPal,Processing,37
ORD-1231,CUST-0125,John Johnson,john.johnson@email.com,PROD-2467,Perfume,Beauty,Neutrogena,43.32,4,173.28,,2025-02-14,,Austin,TX,USA,PayPal,Processing,26
ORD-1379,CUST-0034,David Rodriguez,david.rodriguez@email.com,PROD-5495,Action Figure,Toys,Playmobil,27.27,1,27.27,25.0,2025-04-16,9276 First St,Seattle,WA,Germany,Credit Card,Cancelled,59
ORD-1289,CUST-0022,Christopher Brown,christopher.brown@email.com,PROD-9792,Sunscreen,Beauty,Chanel,29.15,5,145.75,0.0,2023-06-29,7820 Second Ave,Phoenix,AZ,Australia,Credit Card,Shipped,26
ORD-1419,CUST-0249,Lisa Harris,lisa.harris@email.com,PROD-1686,MacBook Pro,Electronics,Asus,238.84,5,1194.2,15.0,2025-01-29,7853 Park Rd,Indianapolis,IN,UK,Apple Pay,Cancelled,61
ORD-1392,CUST-0121,Christopher Miller,christopher.miller@email.com,PROD-7130,Dining Table,Home & Garden,Cuisinart,145.9,1,145.9,,2023-08-17,3871 Second Ave,San Jose,CA,Australia,Credit Card,Cancelled,39
ORD-1593,CUST-0134,James Martinez,james.martinez@email.com,PROD-1586,Web Development,Books,McGraw-Hill,63.29,2,126.58,0.0,2024-01-04,4871 Park Rd,Jacksonville,FL,Germany,PayPal,Processing,48
ORD-2087,CUST-0143,Lisa Sanchez,lisa.sanchez@email.com,PROD-2235,iPad Air,Electronics,Samsung,958.52,5,4792.6,,2024-09-16,6275 Elm St,Indianapolis,IN,USA,Bank Transfer,Shipped,39
ORD-1648,CUST-0217,Lisa Jackson,lisa.jackson@email.com,PROD-5467,Lipstick,Beauty,Nivea,66.11,1,66.11,15.0,2024-06-12,8098 Park Rd,Dallas,TX,Canada,Apple Pay,Completed,43
ORD-1521,CUST-0183,Jennifer Lewis,jennifer.lewis@email.com,PROD-7163,Shorts,Clothing,Nike,176.69,5,883.45,,2024-11-02,3877 Main St,San Jose,CA,USA,Apple Pay,Processing,32
ORD-1065,CUST-0172,Michael Hernandez,michael.hernandez@email.com,PROD-3464,Perfume,Beauty,MAC,55.34,5,276.7,10.0,2024-04-04,1488 Park Rd,Fort Worth,TX,Canada,Apple Pay,Cancelled,39
ORD-1015,CUST-0136,Matthew Thomas,matthew.thomas@email.com,PROD-5534,LEGO Set,Toys,LEGO,13.97,3,41.91,25.0,2024-02-15,7107 Second Ave,Philadelphia,PA,Australia,Credit Card,Completed,
ORD-2065,CUST-0004,Jessica Harris,jessica.harris@email.com,PROD-7263,Coffee Maker,Home & Garden,KitchenAid,419.02,2,838.04,5.0,2023-11-13,5964 Second Ave,Seattle,WA,Australia,Credit Card,Shipped,63
ORD-1493,CUST-0168,Anthony Gonzalez,anthony.gonzalez@email.com,PROD-1077,MacBook Pro,Electronics,Apple,1827.7,3,5483.1,,2024-07-08,740 Park Rd,Los Angeles,CA,Germany,Credit Card,Completed,71
ORD-1380,CUST-0166,Melissa Ramirez,melissa.ramirez@email.com,PROD-6923,Python Programming,Books,No Starch Press,46.21,1,46.21,5.0,2023-07-10,5281 Main St,Dallas,TX,Australia,Debit Card,Shipped,74
ORD-1188,CUST-0083,Jessica Perez,jessica.perez@email.com,PROD-9867,LEGO Set,Toys,Mattel,12.91,4,51.64,,2025-04-13,9295 First St,Seattle,WA,Canada,PayPal,Processing,69
ORD-1764,CUST-0269,Kimberly Williams,kimberly.williams@email.com,PROD-1722,Business Strategy,Books,Pearson,39.94,2,79.88,,2024-01-03,7347 Main St,Chicago,IL,Germany,Debit Card,Processing,
ORD-1217,CUST-0295,Anna Rodriguez,anna.rodriguez@email.com,PROD-3102,Toy Car,Toys,Mattel,14.87,4,59.48,20.0,2023-06-25,2963 First St,Indianapolis,IN,UK,Credit Card,Processing,62
ORD-1792,CUST-0230,Andrew Jones,andrew.jones@email.com,PROD-6646,Puzzle,Toys,Hasbro,11.75,1,11.75,15.0,2025-02-21,2737 Second Ave,San Francisco,CA,Australia,Apple Pay,Completed,34
ORD-2077,CUST-0161,Michelle White,michelle.white@email.com,PROD-4842,T-Shirt,Clothing,H&M,74.44,5,372.2,0.0,2025-01-07,4390 Elm St,San Diego,CA,Australia,Debit Card,Completed,72
ORD-1879,CUST-0068,Sarah Clark,sarah.clark@email.com,PROD-1744,Lipstick,Beauty,MAC,53.29,5,266.45,,2025-01-03,6115 First St,Phoenix,AZ,Canada,Credit Card,Processing,
ORD-1338,CUST-0115,John Smith,john.smith@email.com,PROD-8577,Sunscreen,Beauty,Nivea,36.15,2,72.3,,2025-02-13,1559 Park Rd,Columbus,OH,Germany,PayPal,Processing,63
ORD-1720,CUST-0225,William Thomas,william.thomas@email.com,PROD-8591,Perfume,Beauty,MAC,26.52,1,26.52,5.0,2025-03-08,5843 First St,Houston,TX,UK,Debit Card,Cancelled,
ORD-1296,CUST-0300,Michelle Johnson,michelle.johnson@email.com,PROD-7347,Jeans,Clothing,Levi's,84.09,4,336.36,25.0,2024-05-24,625 Elm St,Dallas,TX,Canada,Apple Pay,Completed,25
ORD-2017,CUST-0023,Christopher Smith,christopher.smith@email.com,PROD-2347,Lipstick,Beauty,MAC,141.88,5,709.4,10.0,2024-06-23,,San Diego,CA,USA,Apple Pay,Processing,61
ORD-1456,CUST-0203,David Anderson,david.anderson@email.com,PROD-8849,Perfume,Beauty,MAC,21.3,2,42.6,5.0,2023-12-02,444 Park Rd,San Francisco,CA,Canada,PayPal,Shipped,61
ORD-1816,CUST-0004,Mark Martinez,mark.martinez@email.com,PROD-2473,Dell Laptop,Electronics,,1063.2,4,4252.8,5.0,2023-12-17,8824 Oak Ave,Seattle,WA,Australia,Debit Card,Cancelled,23
ORD-1270,CUST-0058,Amanda Thomas,amanda.thomas@email.com,PROD-3088,Sneakers,Clothing,Gap,108.97,4,435.88,0.0,2024-04-20,8828 First St,Seattle,WA,USA,Debit Card,Processing,57
ORD-1996,CUST-0069,Paul Taylor,paul.taylor@email.com,PROD-3596,Kitchen Knife Set,Home & Garden,Cuisinart,283.73,4,1134.92,25.0,2024-06-13,4185 Park Rd,Columbus,OH,USA,PayPal,Processing,
ORD-1202,CUST-0250,Ashley Williams,ashley.williams@email.com,PROD-6919,T-Shirt,Clothing,Uniqlo,86.8,4,347.2,0.0,2025-03-17,8642 Elm St,Austin,TX,USA,Bank Transfer,Pending,54
ORD-1162,CUST-0206,Jane Gonzalez,jane.gonzalez@email.com,PROD-5401,Data Science Handbook,Books,O'Reilly,72.79,1,72.79,10.0,2024-04-05,1709 Oak Ave,Dallas,TX,Australia,PayPal,Pending,46
ORD-1730,CUST-0270,Michael Clark,michael.clark@email.com,PROD-5260,T-Shirt,Clothing,H&M,44.12,5,220.6,,2025-02-02,,San Diego,CA,UK,Bank Transfer,Shipped,69
ORD-1402,CUST-0023,Daniel Smith,daniel.smith@email.com,PROD-7543,Perfume,Beauty,Chanel,129.52,4,518.08,,2024-02-03,7706 First St,Houston,TX,Canada,Debit Card,Completed,
ORD-1703,CUST-0039,Melissa Martin,,PROD-3385,Sony Headphones,Electronics,Apple,1557.19,1,1557.19,15.0,2024-03-05,8870 Second Ave,Charlotte,NC,UK,Bank Transfer,Pending,48
ORD-2130,CUST-0068,Andrew Thomas,andrew.thomas@email.com,PROD-7011,Perfume,Beauty,Chanel,79.9,4,319.6,5.0,2024-06-06,325 Main St,New York,NY,Australia,PayPal,Cancelled,50
ORD-1566,CUST-0009,James Clark,james.clark@email.com,PROD-7001,Data Science Handbook,Books,No Starch Press,46.14,4,184.56,25.0,2025-04-07,8316 Oak Ave,Los Angeles,CA,USA,Bank Transfer,Completed,20
ORD-2022,CUST-0045,Emily Martin,emily.martin@email.com,PROD-6440,Toy Car,Toys,Hasbro,19.65,1,19.65,0.0,2025-02-24,393 Park Rd,Philadelphia,PA,UK,Debit Card,Completed,21
ORD-2026,CUST-0202,Daniel Smith,daniel.smith@email.com,PROD-7557,Puzzle,Toys,Fisher-Price,95.74,2,191.48,0.0,2025-02-17,7341 Second Ave,Charlotte,NC,Australia,Bank Transfer,Processing,47
ORD-2105,CUST-0001,Steven Rodriguez,steven.rodriguez@email.com,PROD-7816,Dell Laptop,Electronics,HP,1738.7,2,3477.4,0.0,2023-05-28,1268 First St,San Francisco,CA,Australia,Credit Card,Processing,40
ORD-1206,CUST-0299,Paul Harris,paul.harris@email.com,PROD-6615,Sunscreen,Beauty,MAC,138.97,5,694.85,5.0,2024-06-13,3415 Second Ave,Fort Worth,TX,Canada,Apple Pay,Cancelled,56
ORD-1035,CUST-0102,Melissa Brown,melissa.brown@email.com,PROD-2170,Shampoo,Beauty,MAC,16.47,3,49.41,20.0,2024-03-13,5082 Elm St,Charlotte,NC,USA,Debit Card,Pending,49
ORD-1776,CUST-0021,Andrew Wilson,andrew.wilson@email.com,PROD-9273,Face Cream,Beauty,L'Oreal,78.53,3,235.59,0.0,2024-09-06,8692 Main St,Indianapolis,IN,Australia,Credit Card,Shipped,19
ORD-1509,CUST-0017,Michelle Robinson,michelle.robinson@email.com,PROD-2608,Puzzle,Toys,Fisher-Price,90.37,3,271.11,5.0,2024-12-20,2380 Elm St,Columbus,OH,UK,PayPal,Pending,53
ORD-1590,CUST-0016,Robert Jackson,robert.jackson@email.com,PROD-4964,Hoodie,Clothing,Levi's,162.4,4,649.6,0.0,2025-01-30,1244 Main St,Austin,TX,Canada,Credit Card,Cancelled,48
ORD-1092,CUST-0125,Jane Perez,jane.perez@email.com,PROD-7772,Hoodie,Clothing,,76.1,4,304.4,,2023-10-10,2687 First St,New York,NY,Germany,Debit Card,Cancelled,66
ORD-1898,CUST-0212,Matthew Rodriguez,matthew.rodriguez@email.com,PROD-8276,T-Shirt,Clothing,Nike,55.69,2,111.38,0.0,2024-03-06,9317 Second Ave,Austin,TX,Australia,Apple Pay,Cancelled,54
ORD-1565,CUST-0280,Helen Brown,,PROD-3899,Sony Headphones,Electronics,HP,1748.28,2,3496.56,,2023-09-22,1121 Park Rd,Los Angeles,CA,Australia,Credit Card,Processing,72
ORD-1777,CUST-0016,Anthony Brown,anthony.brown@email.com,PROD-9584,Coffee Maker,Home & Garden,West Elm,464.06,2,928.12,10.0,2024-09-17,9866 Main St,San Francisco,CA,UK,Debit Card,Completed,61
ORD-1242,CUST-0259,Michael Davis,michael.davis@email.com,PROD-2353,Puzzle,Toys,Hasbro,52.83,1,52.83,10.0,2023-08-18,2236 Oak Ave,Fort Worth,TX,Germany,Debit Card,Processing,43
ORD-1014,CUST-0126,Amanda Martinez,amanda.martinez@email.com,PROD-9667,Toy Car,Toys,Mattel,10.7,5,53.5,25.0,2023-09-06,1853 Elm St,Phoenix,AZ,UK,Apple Pay,Shipped,56
ORD-1316,CUST-0117,Jessica Jones,jessica.jones@email.com,PROD-2831,Dell Laptop,Electronics,HP,201.58,4,806.32,0.0,2023-12-10,8512 Second Ave,Houston,TX,USA,Credit Card,Cancelled,34
ORD-1601,CUST-0276,Paul Garcia,paul.garcia@email.com,PROD-9222,Gaming Mouse,Electronics,Samsung,645.5,5,3227.5,25.0,2024-03-25,5404 Oak Ave,San Antonio,TX,Germany,PayPal,Cancelled,72
ORD-1388,CUST-0149,Daniel Miller,daniel.miller@email.com,PROD-4263,Board Game,Toys,LEGO,27.8,2,55.6,10.0,2023-11-17,3311 Main St,Austin,TX,Germany,PayPal,Pending,19
ORD-1167,CUST-0056,Michelle Williams,michelle.williams@email.com,PROD-5896,Machine Learning,Books,McGraw-Hill,23.19,5,115.95,0.0,2025-01-26,517 Elm St,Fort Worth,TX,UK,Debit Card,Pending,44
ORD-1841,CUST-0136,Emily Lewis,emily.lewis@email.com,PROD-1836,Shampoo,Beauty,L'Oreal,81.21,5,406.05,0.0,2023-08-22,549 Elm St,Columbus,OH,USA,Bank Transfer,Completed,75
ORD-1031,CUST-0038,Daniel Wilson,daniel.wilson@email.com,PROD-4998,Yoga Mat,Sports,Spalding,61.32,1,61.32,0.0,2024-07-31,8586 First St,San Diego,CA,Canada,Credit Card,Processing,72
ORD-1647,CUST-0008,Jane Robinson,jane.robinson@email.com,PROD-4939,Face Cream,Beauty,,101.66,3,304.98,15.0,2024-01-11,,Jacksonville,FL,Australia,PayPal,Processing,60
ORD-2155,CUST-0066,Mark Williams,mark.williams@email.com,PROD-5591,Basketball,Sports,Adidas,93.75,3,281.25,20.0,2024-11-23,5201 Main St,San Antonio,TX,USA,Bank Transfer,Cancelled,59
ORD-1832,CUST-0208,Michelle Jackson,michelle.jackson@email.com,PROD-6051,Perfume,Beauty,MAC,96.45,3,289.35,25.0,2024-05-13,2925 Oak Ave,Jacksonville,FL,UK,Bank Transfer,Cancelled,26
ORD-1563,CUST-0129,Lisa Brown,lisa.brown@email.com,PROD-6992,Bed Sheets,Home & Garden,,431.3,3,1293.9,5.0,2025-02-12,3032 Elm St,Seattle,WA,Canada,Credit Card,Shipped,51
ORD-2190,CUST-0041,James Sanchez,james.sanchez@email.com,PROD-3216,LEGO Set,Toys,Fisher-Price,80.44,1,80.44,10.0,2023-06-08,170 Oak Ave,Phoenix,AZ,UK,Apple Pay,Processing,23
ORD-1687,CUST-0016,Jane Thomas,jane.thomas@email.com,PROD-1722,Kitchen Knife Set,Home & Garden,Cuisinart,336.89,3,1010.67,25.0,2024-09-24,,San Antonio,TX,UK,Bank Transfer,Shipped,46
ORD-1958,CUST-0089,Helen Williams,helen.williams@email.com,PROD-9820,Business Strategy,Books,O'Reilly,20.76,4,83.04,20.0,2024-10-15,1803 Second Ave,Fort Worth,TX,UK,Credit Card,Processing,53
ORD-1190,CUST-0089,Angela Taylor,angela.taylor@email.com,PROD-3132,Dell Laptop,Electronics,Dell,363.81,3,1091.43,,2024-09-11,5385 Second Ave,Phoenix,AZ,USA,Credit Card,Processing,37
ORD-1976,CUST-0018,John Brown,john.brown@email.com,PROD-3014,Jacket,Clothing,Zara,23.81,3,71.43,10.0,2024-02-05,808 First St,Phoenix,AZ,Germany,Debit Card,Pending,45
ORD-1700,CUST-0154,David White,david.white@email.com,PROD-1200,MacBook Pro,Electronics,Apple,269.87,3,809.61,0.0,2024-03-28,7970 Oak Ave,Phoenix,AZ,UK,PayPal,Cancelled,31
ORD-1511,CUST-0287,John Harris,john.harris@email.com,PROD-4976,Action Figure,Toys,Playmobil,62.23,3,186.69,,2024-11-29,6533 Oak Ave,San Jose,CA,USA,Debit Card,Completed,66
ORD-2083,CUST-0155,Anthony Jones,anthony.jones@email.com,PROD-7924,iPad Air,Electronics,,1541.74,1,1541.74,15.0,2025-04-21,3474 Oak Ave,Charlotte,NC,USA,Credit Card,Completed,28
ORD-1475,CUST-0244,Sarah Rodriguez,sarah.rodriguez@email.com,PROD-4498,Yoga Mat,Sports,Spalding,109.65,1,109.65,15.0,2023-07-25,3596 Main St,Jacksonville,FL,Australia,PayPal,Completed,61
ORD-1857,CUST-0227,James Moore,james.moore@email.com,PROD-4617,Tennis Racket,Sports,Wilson,73.84,5,369.2,0.0,2024-07-31,6154 Park Rd,Phoenix,AZ,Canada,Debit Card,Cancelled,72
ORD-1748,CUST-0087,Angela Clark,angela.clark@email.com,PROD-9569,Yoga Mat,Sports,,265.02,5,1325.1,5.0,2024-10-08,,Seattle,WA,Canada,PayPal,Processing,30
ORD-1253,CUST-0275,Matthew Lee,matthew.lee@email.com,PROD-8486,LEGO Set,Toys,Playmobil,84.43,1,84.43,5.0,2024-11-04,743 Second Ave,Seattle,WA,Australia,Debit Card,Processing,21
ORD-1022,CUST-0238,Lisa Taylor,lisa.taylor@email.com,PROD-9271,Dumbbell Set,Sports,Spalding,139.49,5,697.45,5.0,2024-09-20,4643 Second Ave,Charlotte,NC,UK,Debit Card,Shipped,22
ORD-1460,CUST-0145,Amanda Williams,amanda.williams@email.com,PROD-3476,MacBook Pro,Electronics,Apple,397.23,5,1986.15,5.0,2025-04-17,5040 Second Ave,Columbus,OH,Canada,Bank Transfer,Pending,35
ORD-2185,CUST-0282,Ashley Miller,ashley.miller@email.com,PROD-7384,Running Shoes,Sports,Nike,50.08,3,150.24,20.0,2023-06-20,4145 Second Ave,Houston,TX,Australia,Apple Pay,Pending,20
